Time,IAT,Lux,OCC,SAP,DAT,RAD,OAT
2015-05-12 17:30:00,24.7486171722,58.3326023865,0.0,9.3040304184,17.0634918213,0.0,15.7994441986
2015-05-12 17:45:00,24.7486171722,20.2324787092,0.0,2.93707728386,17.2466430664,0.0,15.7892675399
2015-05-12 18:00:00,24.7486171722,20.2324787092,0.0,2.57779431343,17.6129436493,0.0,15.6086912155
2015-05-12 18:15:00,24.7486171722,20.2324787092,0.0,2.69504785538,16.4529914856,0.0,15.1270470619
2015-05-12 18:30:00,24.7486171722,20.2324787092,0.0,2.63682866096,15.9223537445,0.0,14.9060258865
2015-05-12 18:45:00,24.7486171722,20.2324787092,0.0,2.60072684288,15.6593408585,0.0,13.5172414779
2015-05-12 19:00:00,24.7486171722,20.2324787092,0.0,2.59961676598,15.5372409821,0.0,11.7970609665
2015-05-12 19:15:00,24.7486171722,20.2324787092,0.0,2.75747251511,15.5982913971,0.0,12.1910967827
2015-05-12 19:30:00,24.7486171722,20.2324787092,0.0,2.64905977249,15.5372409821,0.0,12.5386581421
2015-05-12 19:45:00,24.7486171722,20.2324787092,0.0,2.7085723877,15.5372409821,0.0,12.916703701
2015-05-12 20:00:00,24.7486171722,20.2324787092,0.0,2.70452880859,15.4761915207,0.0,13.1557865143
2015-05-12 20:15:00,24.7486171722,20.2324787092,0.0,2.74895334244,15.4761915207,0.0,13.2709393501
2015-05-12 20:30:00,24.5570888519,20.2324787092,0.0,2.69878053665,15.5372409821,0.0,13.3394393921
2015-05-12 20:45:00,24.5570888519,20.2324787092,0.0,2.67707061768,15.5025777817,0.0,13.1824321747
2015-05-12 21:00:00,24.5570888519,20.2324787092,0.0,2.77521395683,15.5982913971,0.0,13.1368875504
2015-05-12 21:15:00,24.5570888519,20.2324787092,0.0,2.6327855587,15.5372409821,0.0,13.0835957527
2015-05-12 21:30:00,24.5570888519,20.2324787092,0.0,2.78536701202,15.5274734497,0.0,12.9318857193
2015-05-12 21:45:00,24.5570888519,20.2324787092,0.0,2.7286324501,15.4761915207,0.0,12.7412743569
2015-05-12 22:00:00,24.3655586243,20.2324787092,0.0,2.78586935997,15.5071716309,0.0,12.549287796
2015-05-12 22:15:00,24.3894996643,20.2324787092,0.0,2.61024141312,15.4761915207,0.0,11.162981987
2015-05-12 22:30:00,24.3894996643,20.2324787092,0.0,2.68494558334,15.4761915207,0.0,10.5816850662
2015-05-12 22:45:00,24.3894996643,20.2324787092,0.0,2.6327855587,15.4761915207,0.0,10.6431894303
2015-05-12 23:00:00,24.3894996643,20.2324787092,0.0,2.58168435097,15.4761915207,0.0,10.6288166046
2015-05-12 23:15:00,24.3894996643,20.2324787092,0.0,2.85287857056,15.4151411057,0.0,10.4346652031
2015-05-12 23:30:00,24.3894996643,20.2324787092,0.0,2.6327855587,15.3540906906,0.0,10.337802887
2015-05-12 23:45:00,24.174030304,20.2324787092,0.0,2.64655995369,15.2930412292,0.0,10.3031449318
